DateTime,Consommation,Temperature,Humidity,WindSpeed,PositionDansAnnee,JourFerie,VacancesZoneA,VacancesZoneB,VacancesZoneC,Jour,Heure
2015-01-13 00:00:00,382708.0,10.64550000000001,76.71186440677967,5.330508474576271,0.0330212911695873,0,0,0,0,1,0
2015-01-13 03:00:00,351837.0,10.663833333333343,76.38983050847457,5.408474576271187,0.0333637764712597,0,0,0,0,1,3
2015-01-13 06:00:00,422362.0,10.705500000000017,75.69491525423729,5.669491525423729,0.0337062617729322,0,0,0,0,1,6
2015-01-13 09:00:00,446169.0,12.32084745762713,72.79310344827586,5.7,0.0340487470746047,0,0,0,0,1,9
2015-01-13 12:00:00,432376.0,14.980500000000005,68.18333333333334,6.127118644067797,0.0343912323762771,0,0,0,0,1,12
2015-01-13 15:00:00,408467.0,15.017166666666672,68.63333333333334,6.016949152542373,0.0347337176779496,0,0,0,0,1,15
2015-01-13 18:00:00,442141.0,12.622542372881368,75.76271186440678,5.05,0.0350762029796221,0,0,0,0,1,18
2015-01-13 21:00:00,399035.0,12.112166666666685,79.01666666666667,5.61864406779661,0.0354186882812945,0,0,0,0,1,21
2015-01-14 00:00:00,375431.0,11.008983050847473,80.62711864406779,5.263793103448276,0.035761173582967,0,0,0,0,2,0
2015-01-14 03:00:00,346662.0,10.93216666666668,80.88333333333334,5.052542372881356,0.0361036588846395,0,0,0,0,2,3
2015-01-14 06:00:00,415395.0,10.908833333333348,80.46666666666667,5.18135593220339,0.036446144186312,0,0,0,0,2,6
2015-01-14 09:00:00,446996.0,11.625500000000011,79.76271186440678,5.513793103448276,0.0367886294879844,0,0,0,0,2,9
2015-01-14 12:00:00,434768.0,13.453833333333344,71.05,5.696610169491525,0.0371311147896569,0,0,0,0,2,12
2015-01-14 15:00:00,411110.0,13.615500000000008,68.91666666666667,5.157627118644068,0.0374736000913294,0,0,0,0,2,15
2015-01-14 18:00:00,449169.0,11.772166666666685,77.05,4.97457627118644,0.0378160853930018,0,0,0,0,2,18
2015-01-14 21:00:00,404679.0,11.060500000000015,80.66666666666667,5.733898305084746,0.0381585706946743,0,0,0,0,2,21
2015-01-15 00:00:00,381951.0,10.77050000000001,81.5,5.942372881355933,0.0385010559963468,0,0,0,0,3,0
2015-01-15 03:00:00,350198.0,11.020500000000014,80.05,6.43050847457627,0.0388435412980193,0,0,0,0,3,3
2015-01-15 06:00:00,416520.0,11.220500000000014,79.98333333333333,6.440677966101695,0.0391860265996917,0,0,0,0,3,6
2015-01-15 09:00:00,444323.0,12.252166666666678,77.38333333333334,6.159322033898305,0.0395285119013642,0,0,0,0,3,9
2015-01-15 12:00:00,438986.0,14.137166666666674,71.98333333333333,6.391525423728814,0.0398709972030367,0,0,0,0,3,12
2015-01-15 15:00:00,417098.0,14.122166666666676,71.36666666666666,6.050847457627119,0.0402134825047091,0,0,0,0,3,15
2015-01-15 18:00:00,445566.0,12.64050000000001,76.61666666666666,4.964406779661017,0.0405559678063816,0,0,0,0,3,18
2015-01-15 21:00:00,398037.0,11.880500000000014,79.13333333333334,4.723728813559322,0.0408984531080541,0,0,0,0,3,21
2015-01-16 00:00:00,373179.0,11.348833333333348,81.81666666666666,4.193103448275862,0.0412409384097265,0,0,0,0,4,0
2015-01-16 03:00:00,341718.0,11.13216666666668,82.9,4.248275862068966,0.041583423711399,0,0,0,0,4,3
2015-01-16 06:00:00,410204.0,11.057166666666683,84.23333333333333,4.068965517241379,0.0419259090130715,0,0,0,0,4,6
2015-01-16 09:00:00,442679.0,11.39216666666668,84.55,3.856896551724138,0.0422683943147439,0,0,0,0,4,9
2015-01-16 12:00:00,437328.0,12.232166666666677,80.63333333333334,4.25,0.0426108796164164,0,0,0,0,4,12
2015-01-16 15:00:00,416190.0,12.067166666666678,80.86666666666666,4.477586206896552,0.0429533649180889,0,0,0,0,4,15
2015-01-16 18:00:00,443239.0,10.850500000000014,83.11666666666666,4.274137931034483,0.0432958502197614,0,0,0,0,4,18
2015-01-16 21:00:00,406356.0,9.79216666666668,85.88333333333334,3.689655172413793,0.0436383355214338,0,0,0,0,4,21
2015-01-17 00:00:00,384496.0,9.18383333333335,86.08333333333333,3.6293103448275854,0.0439808208231063,0,0,0,0,5,0
2015-01-17 03:00:00,348311.0,8.620500000000014,86.3,3.7344827586206897,0.0443233061247788,0,0,0,0,5,3
2015-01-17 06:00:00,373770.0,8.538833333333349,85.36666666666666,3.4379310344827587,0.0446657914264512,0,0,0,0,5,6
2015-01-17 09:00:00,412501.0,9.010500000000016,82.38333333333334,3.718965517241379,0.0450082767281237,0,0,0,0,5,9
2015-01-17 12:00:00,407107.0,11.02716666666668,73.18333333333334,4.683050847457627,0.0453507620297962,0,0,0,0,5,12
2015-01-17 15:00:00,373827.0,11.160500000000017,70.23333333333333,5.03728813559322,0.0456932473314687,0,0,0,0,5,15
2015-01-17 18:00:00,421497.0,9.393833333333344,76.13333333333334,4.2,0.0460357326331411,0,0,0,0,5,18
2015-01-17 21:00:00,404822.0,7.978833333333353,81.76666666666667,3.942372881355932,0.0463782179348136,0,0,0,0,5,21
2015-01-18 00:00:00,397299.0,6.836101694915273,83.9322033898305,3.536206896551724,0.0467207032364861,0,0,0,0,6,0
2015-01-18 03:00:00,357468.0,6.813833333333351,84.63333333333334,3.445762711864407,0.0470631885381585,0,0,0,0,6,3
2015-01-18 06:00:00,364122.0,6.872166666666684,83.95,3.483050847457627,0.047405673839831,0,0,0,0,6,6
2015-01-18 09:00:00,398711.0,7.783833333333346,82.06666666666666,3.498305084745762,0.0477481591415035,0,0,0,0,6,9
2015-01-18 12:00:00,405118.0,10.353833333333348,74.21666666666667,3.9389830508474577,0.0480906444431759,0,0,0,0,6,12
2015-01-18 15:00:00,370870.0,10.72383333333335,72.16666666666667,4.1440677966101696,0.0484331297448484,0,0,0,0,6,15
2015-01-18 18:00:00,424822.0,9.122166666666685,77.76666666666667,4.044067796610169,0.0487756150465209,0,0,0,0,6,18
2015-01-18 21:00:00,408421.0,8.223833333333351,80.55,4.02542372881356,0.0491181003481933,0,0,0,0,6,21
2015-01-19 00:00:00,396025.0,7.738833333333349,83.88333333333334,3.8355932203389833,0.0494605856498658,0,0,0,0,0,0
2015-01-19 03:00:00,370883.0,7.50883333333335,85.03333333333333,3.5796610169491525,0.0498030709515383,0,0,0,0,0,3
2015-01-19 06:00:00,443824.0,7.695500000000015,84.43333333333334,3.574576271186441,0.0501455562532108,0,0,0,0,0,6
2015-01-19 09:00:00,480622.0,8.100500000000013,85.25,3.5762711864406778,0.0504880415548832,0,0,0,0,0,9
2015-01-19 12:00:00,480298.0,9.838833333333351,80.05,4.015,0.0508305268565557,0,0,0,0,0,12
2015-01-19 15:00:00,460139.0,10.100500000000013,77.41666666666667,3.8883333333333336,0.0511730121582282,0,0,0,0,0,15
2015-01-19 18:00:00,490057.0,8.845500000000017,82.18333333333334,3.41,0.0515154974599006,0,0,0,0,0,18
2015-01-19 21:00:00,442140.0,7.987166666666686,85.41666666666667,3.2616666666666663,0.0518579827615731,0,0,0,0,0,21
2015-01-20 00:00:00,422339.0,7.21883333333335,87.63333333333334,2.8016666666666667,0.0522004680632456,0,0,0,0,1,0
2015-01-20 03:00:00,396410.0,6.977166666666681,89.08333333333333,2.945,0.052542953364918,0,0,0,0,1,3
2015-01-20 06:00:00,466578.0,6.870500000000017,89.23333333333333,2.9650000000000003,0.0528854386665905,0,0,0,0,1,6
2015-01-20 09:00:00,496547.0,7.600500000000022,87.93333333333334,3.2366666666666664,0.053227923968263,0,0,0,0,1,9
2015-01-20 12:00:00,487408.0,9.275500000000012,80.95,3.621666666666667,0.0535704092699355,0,0,0,0,1,12
2015-01-20 15:00:00,465205.0,9.782166666666685,76.3,3.481666666666667,0.0539128945716079,0,0,0,0,1,15
2015-01-20 18:00:00,502417.0,8.387166666666683,82.03333333333333,3.37,0.0542553798732804,0,0,0,0,1,18
2015-01-20 21:00:00,454440.0,7.435500000000018,85.93333333333334,3.228333333333333,0.0545978651749529,0,0,0,0,1,21
2015-01-21 00:00:00,434259.0,6.641186440677983,87.94915254237289,3.138983050847457,0.0549403504766253,0,0,0,0,2,0
2015-01-21 03:00:00,407231.0,6.675500000000016,88.46666666666667,3.4066666666666667,0.0552828357782978,0,0,0,0,2,3
2015-01-21 06:00:00,470950.0,7.145500000000018,86.8,3.635,0.0556253210799703,0,0,0,0,2,6
2015-01-21 09:00:00,501364.0,7.892166666666681,85.93333333333334,3.595,0.0559678063816428,0,0,0,0,2,9
2015-01-21 12:00:00,494123.0,9.81383333333335,78.48333333333333,3.805,0.0563102916833152,0,0,0,0,2,12
2015-01-21 15:00:00,470229.0,10.065500000000016,77.58333333333333,3.6866666666666665,0.0566527769849877,0,0,0,0,2,15
2015-01-21 18:00:00,499244.0,8.654745762711881,81.98305084745763,3.6661016949152554,0.0569952622866601,0,0,0,0,2,18
2015-01-21 21:00:00,451685.0,7.9221666666666835,84.49152542372882,3.3766666666666665,0.0573377475883326,0,0,0,0,2,21
2015-01-22 00:00:00,432744.0,7.447166666666681,86.26666666666667,3.05,0.0576802328900051,0,0,0,0,3,0
2015-01-22 03:00:00,406837.0,7.068833333333348,87.36666666666666,3.0516666666666667,0.0580227181916776,0,0,0,0,3,3
2015-01-22 06:00:00,473794.0,7.208833333333349,86.45,2.8800000000000003,0.05836520349335,0,0,0,0,3,6
2015-01-22 09:00:00,500313.0,8.07216666666668,84.58333333333333,2.905,0.0587076887950225,0,0,0,0,3,9
2015-01-22 12:00:00,489465.0,9.762166666666682,77.48333333333333,3.293333333333333,0.059050174096695,0,0,0,0,3,12
2015-01-22 15:00:00,466929.0,10.06383333333335,74.21666666666667,3.9466666666666654,0.0593926593983674,0,0,0,0,3,15
2015-01-22 18:00:00,504092.0,8.537166666666684,79.9,3.735,0.0597351447000399,0,0,0,0,3,18
2015-01-22 21:00:00,460073.0,7.648833333333349,82.6,3.918333333333333,0.0600776300017124,0,0,0,0,3,21
2015-01-23 00:00:00,442062.0,6.9655000000000165,84.08333333333333,3.968333333333333,0.0604201153033849,0,0,0,0,4,0
2015-01-23 03:00:00,415339.0,6.775500000000017,83.91666666666667,3.968333333333333,0.0607626006050573,0,0,0,0,4,3
2015-01-23 06:00:00,482474.0,6.675500000000018,84.01666666666667,4.1883333333333335,0.0611050859067298,0,0,0,0,4,6
2015-01-23 09:00:00,513003.0,7.130500000000015,82.9,4.656666666666666,0.0614475712084023,0,0,0,0,4,9
2015-01-23 12:00:00,498234.0,9.145500000000016,75.73333333333333,4.906666666666667,0.0617900565100747,0,0,0,0,4,12
2015-01-23 15:00:00,467498.0,9.860500000000018,71.58333333333333,4.901666666666667,0.0621325418117472,0,0,0,0,4,15
2015-01-23 18:00:00,502116.0,8.26716666666668,77.6,4.456666666666666,0.0624750271134197,0,0,0,0,4,18
2015-01-23 21:00:00,464245.0,7.272166666666681,80.8,4.403333333333333,0.0628175124150921,0,0,0,0,4,21
2015-01-24 00:00:00,443067.0,6.361525423728831,84.20338983050847,4.322033898305085,0.0631599977167646,0,0,0,0,5,0
2015-01-24 03:00:00,404968.0,6.708833333333351,83.56666666666666,4.395,0.0635024830184371,0,0,0,0,5,3
2015-01-24 06:00:00,423489.0,7.057166666666683,82.65,4.465,0.0638449683201095,0,0,0,0,5,6
2015-01-24 09:00:00,459301.0,8.157166666666681,79.06666666666666,4.2283333333333335,0.064187453621782,0,0,0,0,5,9
2015-01-24 12:00:00,454477.0,10.01216666666668,72.03333333333333,5.319999999999999,0.0645299389234545,0,0,0,0,5,12
2015-01-24 15:00:00,419183.0,10.57383333333335,70.48333333333333,5.783333333333333,0.064872424225127,0,0,0,0,5,15
2015-01-24 18:00:00,457174.0,9.183833333333348,75.96666666666667,5.34,0.0652149095267994,0,0,0,0,5,18
2015-01-24 21:00:00,436335.0,8.020500000000016,77.81666666666666,4.916666666666667,0.0655573948284719,0,0,0,0,5,21
2015-01-25 00:00:00,427308.0,7.307166666666684,79.61666666666666,4.4366666666666665,0.0658998801301444,0,0,0,0,6,0
2015-01-25 03:00:00,388557.0,7.02550000000002,79.86666666666666,3.923333333333333,0.0662423654318168,0,0,0,0,6,3
2015-01-25 06:00:00,393706.0,6.947166666666686,79.96666666666667,3.895,0.0665848507334893,0,0,0,0,6,6
2015-01-25 09:00:00,427155.0,7.945500000000014,79.35,4.013333333333334,0.0669273360351618,0,0,0,0,6,9
2015-01-25 12:00:00,426696.0,10.77716666666668,68.91666666666667,5.04,0.0672698213368343,0,0,0,0,6,12
2015-01-25 15:00:00,387133.0,11.072166666666682,65.8,5.048333333333333,0.0676123066385067,0,0,0,0,6,15
2015-01-25 18:00:00,440844.0,9.547166666666683,71.9,4.448333333333333,0.0679547919401792,0,0,0,0,6,18
2015-01-25 21:00:00,426069.0,8.815500000000013,75.6,3.993333333333333,0.0682972772418517,0,0,0,0,6,21
2015-01-26 00:00:00,412423.0,8.37383333333335,78.10169491525424,3.808333333333333,0.0686397625435241,0,0,0,0,0,0
2015-01-26 03:00:00,385781.0,8.415500000000018,80.21666666666667,3.828333333333333,0.0689822478451966,0,0,0,0,0,3
2015-01-26 06:00:00,452220.0,8.845500000000014,80.43333333333334,4.108333333333333,0.0693247331468691,0,0,0,0,0,6
2015-01-26 09:00:00,483213.0,9.54883333333335,79.81666666666666,4.001666666666667,0.0696672184485415,0,0,0,0,0,9
2015-01-26 12:00:00,483023.0,11.027166666666684,76.26666666666667,5.066666666666666,0.070009703750214,0,0,0,0,0,12
2015-01-26 15:00:00,458294.0,11.25216666666668,75.13333333333334,5.253333333333333,0.0703521890518865,0,0,0,0,0,15
2015-01-26 18:00:00,481871.0,10.46050000000002,76.5,4.975,0.070694674353559,0,0,0,0,0,18
2015-01-26 21:00:00,433498.0,9.848833333333346,77.81666666666666,4.671666666666667,0.0710371596552314,0,0,0,0,0,21
2015-01-27 00:00:00,412521.0,9.15550000000002,80.8,4.110169491525424,0.0713796449569039,0,0,0,0,1,0
2015-01-27 03:00:00,384951.0,8.935500000000017,82.33333333333333,4.161016949152542,0.0717221302585763,0,0,0,0,1,3
2015-01-27 06:00:00,451008.0,9.335500000000016,81.71666666666667,3.544067796610169,0.0720646155602488,0,0,0,0,1,6
2015-01-27 09:00:00,476858.0,9.93883333333335,79.61666666666666,4.101694915254237,0.0724071008619213,0,0,0,0,1,9
2015-01-27 12:00:00,470705.0,11.225932203389847,71.45762711864407,4.830508474576271,0.0727495861635938,0,0,0,0,1,12
2015-01-27 15:00:00,446641.0,11.40716666666668,69.53333333333333,4.986666666666666,0.0730920714652662,0,0,0,0,1,15
2015-01-27 18:00:00,478873.0,10.250500000000017,74.31666666666666,3.803333333333333,0.0734345567669387,0,0,0,0,1,18
2015-01-27 21:00:00,432748.0,9.47883333333335,78.61666666666666,3.635,0.0737770420686112,0,0,0,0,1,21
2015-01-28 00:00:00,413124.0,8.965500000000015,80.63333333333334,3.5516666666666667,0.0741195273702837,0,0,0,0,2,0
2015-01-28 03:00:00,383945.0,9.015500000000014,81.33333333333333,3.9066666666666663,0.0744620126719561,0,0,0,0,2,3
2015-01-28 06:00:00,450291.0,9.447166666666684,80.41666666666667,4.296666666666667,0.0748044979736286,0,0,0,0,2,6
2015-01-28 09:00:00,480692.0,10.483833333333347,79.4,4.59,0.0751469832753011,0,0,0,0,2,9
2015-01-28 12:00:00,476815.0,12.218833333333349,74.6,5.5600000000000005,0.0754894685769735,0,0,0,0,2,12
2015-01-28 15:00:00,451944.0,12.42216666666668,71.98333333333333,6.255,0.075831953878646,0,0,0,0,2,15
2015-01-28 18:00:00,479154.0,11.273833333333348,74.01666666666667,5.7283333333333335,0.0761744391803185,0,0,0,0,2,18
2015-01-28 21:00:00,432308.0,10.610500000000014,75.28333333333333,5.071666666666667,0.0765169244819909,0,0,0,0,2,21
